golden_contact_id,surviving_contact_id,source_contact_ids,full_name,email,phone,job_title,record_quality_score,quality_grade,survivorship_reason,records_merged_count
GOLD_CON_003472,CON003977,CON003977,First3976 Last3976,user3976@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_003473,CON003978,CON003978,First3977 Last3977,user3977@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_003474,CON003979,CON003979,First3978 Last3978,user3978@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_003475,CON003980,CON003980,First3979 Last3979,user3979@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_003476,CON003981,CON003981,First3980 Last3980,user3980@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_003477,CON003982,CON003982,First3981 Last3981,user3981@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_003478,CON003983,CON003983,First3982 Last3982,user3982@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_003479,CON003984,CON003984,First3983 Last3983,user3983@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_003480,CON003985,CON003985,First3984 Last3984,user3984@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_003481,CON003986,CON003986,First3985 Last3985,user3985@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_003482,CON003987,CON003987,First3986 Last3986,user3986@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_003483,CON003988,CON003988,First3987 Last3987,user3987@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_003484,CON003989,CON003989,First3988 Last3988,user3988@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_003485,CON003990,CON003990,First3989 Last3989,user3989@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_003486,CON003991,CON003991,First3990 Last3990,user3990@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_003487,CON003992,CON003992,First3991 Last3991,user3991@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_003488,CON003993,CON003993,First3992 Last3992,user3992@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_003489,CON003995,CON003995,First3994 Last3994,user3994@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_003490,CON003997,CON003997,First3996 Last3996,user3996@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_003491,CON003998,CON003998,First3997 Last3997,user3997@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_003492,CON003999,CON003999,First3998 Last3998,user3998@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_003493,CON004000,CON004000,First3999 Last3999,user3999@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_003494,CON004001,CON004001,First4000 Last4000,user4000@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_003495,CON004002,CON004002,First4001 Last4001,user4001@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_003496,CON004003,CON004003,First4002 Last4002,user4002@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_003497,CON004005,CON004005,First4004 Last4004,user4004@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_003498,CON004006,CON004006,First4005 Last4005,user4005@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_003499,CON004007,CON004007,First4006 Last4006,user4006@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_003500,CON004008,CON004008,First4007 Last4007,user4007@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_003501,CON004009,CON004009,First4008 Last4008,user4008@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_003502,CON004010,CON004010,First4009 Last4009,user4009@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_003503,CON004011,CON004011,First4010 Last4010,user4010@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_003504,CON004012,CON004012,First4011 Last4011,user4011@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_003505,CON004013,CON004013,First4012 Last4012,user4012@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_003506,CON004014,CON004014,First4013 Last4013,user4013@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_003507,CON004015,CON004015,First4014 Last4014,user4014@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_003508,CON004016,CON004016,First4015 Last4015,user4015@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_003509,CON004017,CON004017,First4016 Last4016,user4016@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_003510,CON004018,CON004018,First4017 Last4017,user4017@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_003511,CON004019,CON004019,First4018 Last4018,user4018@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_003512,CON004020,CON004020,First4019 Last4019,user4019@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_003513,CON004021,CON004021,First4020 Last4020,user4020@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_003514,CON004022,CON004022,First4021 Last4021,user4021@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_003515,CON004023,CON004023,First4022 Last4022,user4022@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_003516,CON004024,CON004024,First4023 Last4023,user4023@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_003517,CON004025,CON004025,First4024 Last4024,user4024@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_003518,CON004026,CON004026,First4025 Last4025,user4025@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_003519,CON004027,CON004027,First4026 Last4026,user4026@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_003520,CON004028,CON004028,First4027 Last4027,user4027@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_003521,CON004029,CON004029,First4028 Last4028,user4028@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_003522,CON004030,CON004030,First4029 Last4029,user4029@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_003523,CON004031,CON004031,First4030 Last4030,user4030@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_003524,CON004032,CON004032,First4031 Last4031,user4031@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_003525,CON004034,CON004034,First4033 Last4033,user4033@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_003526,CON004035,CON004035,First4034 Last4034,user4034@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_003527,CON004036,CON004036,First4035 Last4035,user4035@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_003528,CON004039,CON004039,First4038 Last4038,user4038@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_003529,CON004040,CON004040,First4039 Last4039,user4039@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_003530,CON004041,CON004041,First4040 Last4040,user4040@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_003531,CON004042,CON004042,First4041 Last4041,user4041@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_003532,CON004043,CON004043,First4042 Last4042,user4042@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_003533,CON004046,CON004046,First4045 Last4045,user4045@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_003534,CON004047,CON004047,First4046 Last4046,user4046@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_003535,CON004048,CON004048,First4047 Last4047,user4047@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_003536,CON004050,CON004050,First4049 Last4049,user4049@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_003537,CON004051,CON004051,First4050 Last4050,user4050@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_003538,CON004052,CON004052,First4051 Last4051,user4051@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_003539,CON004053,CON004053,First4052 Last4052,user4052@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_003540,CON004054,CON004054,First4053 Last4053,user4053@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_003541,CON004055,CON004055,First4054 Last4054,user4054@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_003542,CON004056,CON004056,First4055 Last4055,user4055@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_003543,CON004057,CON004057,First4056 Last4056,user4056@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_003544,CON004058,CON004058,First4057 Last4057,user4057@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_003545,CON004059,CON004059,First4058 Last4058,user4058@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_003546,CON004061,CON004061,First4060 Last4060,user4060@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_003547,CON004062,CON004062,First4061 Last4061,user4061@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_003548,CON004063,CON004063,First4062 Last4062,user4062@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_003549,CON004064,CON004064,First4063 Last4063,user4063@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_003550,CON004065,CON004065,First4064 Last4064,user4064@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_003551,CON004066,CON004066,First4065 Last4065,user4065@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_003552,CON004067,CON004067,First4066 Last4066,user4066@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_003553,CON004068,CON004068,First4067 Last4067,user4067@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_003554,CON004070,CON004070,First4069 Last4069,user4069@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_003555,CON004072,CON004072,First4071 Last4071,user4071@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_003556,CON004073,CON004073,First4072 Last4072,user4072@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_003557,CON004074,CON004074,First4073 Last4073,user4073@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_003558,CON004075,CON004075,First4074 Last4074,user4074@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_003559,CON004076,CON004076,First4075 Last4075,user4075@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_003560,CON004077,CON004077,First4076 Last4076,user4076@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_003561,CON004078,CON004078,First4077 Last4077,user4077@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_003562,CON004079,CON004079,First4078 Last4078,user4078@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_003563,CON004080,CON004080,First4079 Last4079,user4079@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_003564,CON004081,CON004081,First4080 Last4080,user4080@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_003565,CON004082,CON004082,First4081 Last4081,user4081@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_003566,CON004083,CON004083,First4082 Last4082,user4082@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_003567,CON004084,CON004084,First4083 Last4083,user4083@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_003568,CON004087,CON004087,First4086 Last4086,user4086@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_003569,CON004088,CON004088,First4087 Last4087,user4087@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_003570,CON004089,CON004089,First4088 Last4088,user4088@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_003571,CON004090,CON004090,First4089 Last4089,user4089@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_003572,CON004091,CON004091,First4090 Last4090,user4090@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_003573,CON004092,CON004092,First4091 Last4091,user4091@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_003574,CON004093,CON004093,First4092 Last4092,user4092@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_003575,CON004095,CON004095,First4094 Last4094,user4094@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_003576,CON004096,CON004096,First4095 Last4095,user4095@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_003577,CON004097,CON004097,First4096 Last4096,user4096@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_003578,CON004099,CON004099,First4098 Last4098,user4098@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_003579,CON004100,CON004100,First4099 Last4099,user4099@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_003580,CON004101,CON004101,First4100 Last4100,user4100@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_003581,CON004103,CON004103,First4102 Last4102,user4102@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_003582,CON004104,CON004104,First4103 Last4103,user4103@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_003583,CON004106,CON004106,First4105 Last4105,user4105@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_003584,CON004107,CON004107,First4106 Last4106,user4106@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_003585,CON004108,CON004108,First4107 Last4107,user4107@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_003586,CON004109,CON004109,First4108 Last4108,user4108@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_003587,CON004110,CON004110,First4109 Last4109,user4109@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_003588,CON004111,CON004111,First4110 Last4110,user4110@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_003589,CON004112,CON004112,First4111 Last4111,user4111@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_003590,CON004113,CON004113,First4112 Last4112,user4112@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_003591,CON004114,CON004114,First4113 Last4113,user4113@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_003592,CON004115,CON004115,First4114 Last4114,user4114@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_003593,CON004116,CON004116,First4115 Last4115,user4115@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_003594,CON004117,CON004117,First4116 Last4116,user4116@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_003595,CON004118,CON004118,First4117 Last4117,user4117@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_003596,CON004119,CON004119,First4118 Last4118,user4118@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_003597,CON004121,CON004121,First4120 Last4120,user4120@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_003598,CON004122,CON004122,First4121 Last4121,user4121@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_003599,CON004123,CON004123,First4122 Last4122,user4122@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_003600,CON004124,CON004124,First4123 Last4123,user4123@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_003601,CON004125,CON004125,First4124 Last4124,user4124@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_003602,CON004127,CON004127,First4126 Last4126,user4126@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_003603,CON004128,CON004128,First4127 Last4127,user4127@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_003604,CON004129,CON004129,First4128 Last4128,user4128@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_003605,CON004130,CON004130,First4129 Last4129,user4129@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_003606,CON004131,CON004131,First4130 Last4130,user4130@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_003607,CON004132,CON004132,First4131 Last4131,user4131@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_003608,CON004133,CON004133,First4132 Last4132,user4132@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_003609,CON004134,CON004134,First4133 Last4133,user4133@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_003610,CON004135,CON004135,First4134 Last4134,user4134@example.com,,Director,100.0,A,Highest record_quality_score,1
